alpha,xi,sigma,beta,primal_lr,dual_lr,lambda_max,dual_momentum,reset_lambda_per_outer,num_seeds,final_total_mean,final_total_std,final_upper_mean,final_upper_std,final_lower_mean,final_lower_std,final_max_constraint_mean,final_max_constraint_std,final_score_mean,final_score_std,tail_mean_total_mean,tail_mean_total_std,tail_mean_upper_mean,tail_mean_upper_std,tail_mean_lower_mean,tail_mean_lower_std,tail_mean_max_constraint_mean,tail_mean_max_constraint_std,tail_score_mean,tail_score_std,best_total_mean,best_total_std,best_upper_mean,best_upper_std,best_lower_mean,best_lower_std,best_max_constraint_mean,best_max_constraint_std,time_mean,time_std,lower_scale,method,status,error
0.001,0.001,0.001,0.001,0.01,0.01,100.0,0.0,False,1,0.773863673210144,0.0,1.0749694411060773e-05,0.0,0.7738529443740845,0.0,1.5978238582611084,0.0,2.3716875314712524,0.0,0.773863673210144,0.0,1.0749694411060773e-05,0.0,0.7738529443740845,0.0,1.5978238582611084,0.0,2.3716875314712524,0.0,0.773863673210144,0.0,1.0749694411060773e-05,0.0,0.3714917302131653,0.0,1.5978238582611084,0.0,106.14252349408343,0.0,1.0,PD,ok,
0.001,0.0001,0.01,0.001,0.01,0.01,100.0,0.0,False,1,0.773865282535553,0.0,1.083559800463263e-05,0.0,0.7738544344902039,0.0,1.5978238582611084,0.0,2.3716891407966614,0.0,0.773865282535553,0.0,1.083559800463263e-05,0.0,0.7738544344902039,0.0,1.5978238582611084,0.0,2.3716891407966614,0.0,0.773865282535553,0.0,1.083559800463263e-05,0.0,0.3714917302131653,0.0,1.5978238582611084,0.0,121.47674315515906,0.0,1.0,PD,ok,
0.001,0.001,0.01,0.001,0.01,0.01,100.0,0.0,False,1,0.7738688588142395,0.0,1.1028527296730317e-05,0.0,0.773857831954956,0.0,1.5978238582611084,0.0,2.371692717075348,0.0,0.7738688588142395,0.0,1.1028527296730317e-05,0.0,0.773857831954956,0.0,1.5978238582611084,0.0,2.371692717075348,0.0,0.7738688588142395,0.0,1.1028527296730317e-05,0.0,0.3714917302131653,0.0,1.5978238582611084,0.0,109.45267658727244,0.0,1.0,PD,ok,
0.001,0.1,0.01,0.1,0.1,0.0001,100.0,0.0,False,1,0.8650750517845154,0.0,1.1123808690172154e-05,0.0,0.8650639057159424,0.0,5.43558406829834,0.0,6.300659120082855,0.0,0.8650750517845154,0.0,1.1123808690172154e-05,0.0,0.8650639057159424,0.0,5.43558406829834,0.0,6.300659120082855,0.0,0.8650750517845154,0.0,1.1123808690172154e-05,0.0,0.3714917302131653,0.0,5.43558406829834,0.0,48.326316417660564,0.0,1.0,PD,ok,
0.001,0.01,0.001,0.1,0.01,0.001,100.0,0.0,False,1,0.808681309223175,0.0,1.1605426152527798e-05,0.0,0.8086696863174438,0.0,1.5221935510635376,0.0,2.3308748602867126,0.0,0.808681309223175,0.0,1.1605426152527798e-05,0.0,0.8086696863174438,0.0,1.5221935510635376,0.0,2.3308748602867126,0.0,0.808681309223175,0.0,1.1605426152527798e-05,0.0,0.3714917302131653,0.0,1.5221935510635376,0.0,109.83992860512808,0.0,1.0,PD,ok,
0.001,0.0001,0.001,0.01,0.01,0.01,100.0,0.0,False,1,0.7738811373710632,0.0,1.1750654266506899e-05,0.0,0.7738693952560425,0.0,1.5978238582611084,0.0,2.3717049956321716,0.0,0.7738811373710632,0.0,1.1750654266506899e-05,0.0,0.7738693952560425,0.0,1.5978238582611084,0.0,2.3717049956321716,0.0,0.7738811373710632,0.0,1.1750654266506899e-05,0.0,0.3714917302131653,0.0,1.5978238582611084,0.0,117.49064882658422,0.0,1.0,PD,ok,
0.001,0.001,0.001,0.01,0.01,0.01,100.0,0.0,False,1,0.7738847136497498,0.0,1.1955038644373417e-05,0.0,0.7738727331161499,0.0,1.5978238582611084,0.0,2.371708571910858,0.0,0.7738847136497498,0.0,1.1955038644373417e-05,0.0,0.7738727331161499,0.0,1.5978238582611084,0.0,2.371708571910858,0.0,0.7738847136497498,0.0,1.1955038644373417e-05,0.0,0.3714917302131653,0.0,1.5978238582611084,0.0,106.26710479939356,0.0,1.0,PD,ok,
0.001,0.0001,0.01,0.01,0.01,0.01,100.0,0.0,False,1,0.7738854289054871,0.0,1.2001775758108124e-05,0.0,0.7738734483718872,0.0,1.5978238582611084,0.0,2.3717092871665955,0.0,0.7738854289054871,0.0,1.2001775758108124e-05,0.0,0.7738734483718872,0.0,1.5978238582611084,0.0,2.3717092871665955,0.0,0.7738854289054871,0.0,1.2001775758108124e-05,0.0,0.3714917302131653,0.0,1.5978238582611084,0.0,115.43572847172618,0.0,1.0,PD,ok,
0.001,0.01,0.01,0.1,0.01,0.001,100.0,0.0,False,1,0.8086622953414917,0.0,1.2168457942607347e-05,0.0,0.8086501359939575,0.0,1.5221935510635376,0.0,2.3308558464050293,0.0,0.8086622953414917,0.0,1.2168457942607347e-05,0.0,0.8086501359939575,0.0,1.5221935510635376,0.0,2.3308558464050293,0.0,0.8086622953414917,0.0,1.2168457942607347e-05,0.0,0.3714917302131653,0.0,1.5221935510635376,0.0,99.56553003098816,0.0,1.0,PD,ok,
0.001,0.001,0.01,0.01,0.01,0.01,100.0,0.0,False,1,0.7738890051841736,0.0,1.2205293387523852e-05,0.0,0.7738767862319946,0.0,1.5978238582611084,0.0,2.371712863445282,0.0,0.7738890051841736,0.0,1.2205293387523852e-05,0.0,0.7738767862319946,0.0,1.5978238582611084,0.0,2.371712863445282,0.0,0.7738890051841736,0.0,1.2205293387523852e-05,0.0,0.3714917302131653,0.0,1.5978238582611084,0.0,107.48413591552526,0.0,1.0,PD,ok,
0.001,0.001,0.001,0.1,0.01,0.001,100.0,0.0,False,1,0.8086551427841187,0.0,1.2379153304209467e-05,0.0,0.8086427450180054,0.0,1.5221935510635376,0.0,2.3308486938476562,0.0,0.8086551427841187,0.0,1.2379153304209467e-05,0.0,0.8086427450180054,0.0,1.5221935510635376,0.0,2.3308486938476562,0.0,0.8086551427841187,0.0,1.2379153304209467e-05,0.0,0.3714917302131653,0.0,1.5221935510635376,0.0,108.62232463108376,0.0,1.0,PD,ok,
0.001,0.0001,0.001,0.1,0.01,0.001,100.0,0.0,False,1,0.8086525797843933,0.0,1.245813473360613e-05,0.0,0.8086401224136353,0.0,1.5221935510635376,0.0,2.330846130847931,0.0,0.8086525797843933,0.0,1.245813473360613e-05,0.0,0.8086401224136353,0.0,1.5221935510635376,0.0,2.330846130847931,0.0,0.8086525797843933,0.0,1.245813473360613e-05,0.0,0.3714917302131653,0.0,1.5221935510635376,0.0,118.0042649381794,0.0,1.0,PD,ok,
