alpha,xi,sigma,beta,gamma0,threshold_scale,constraint_step_interval,num_seeds,final_total_mean,final_total_std,final_upper_mean,final_upper_std,final_lower_mean,final_lower_std,final_max_constraint_mean,final_max_constraint_std,final_score_mean,final_score_std,tail_mean_total_mean,tail_mean_total_std,tail_mean_upper_mean,tail_mean_upper_std,tail_mean_lower_mean,tail_mean_lower_std,tail_mean_max_constraint_mean,tail_mean_max_constraint_std,tail_score_mean,tail_score_std,best_total_mean,best_total_std,best_upper_mean,best_upper_std,best_lower_mean,best_lower_std,best_max_constraint_mean,best_max_constraint_std,time_mean,time_std,lower_scale,method,status,error
0.001,0.1,0.001,0.01,1.0,1.0,0,1,0.4443530738353729,0.0,0.33611828088760376,0.0,0.10823479294776917,0.0,1.1541918516159058,0.0,1.5985449254512787,0.0,0.4443530738353729,0.0,0.33611828088760376,0.0,0.10823479294776917,0.0,1.1541918516159058,0.0,1.5985449254512787,0.0,0.4443530738353729,0.0,0.33611828088760376,0.0,0.10823479294776917,0.0,1.1541918516159058,0.0,108.55322960019112,0.0,1.0,SG,ok,
0.001,0.1,0.001,0.1,1.0,1.0,0,1,0.4443530738353729,0.0,0.33611828088760376,0.0,0.10823479294776917,0.0,1.1541918516159058,0.0,1.5985449254512787,0.0,0.4443530738353729,0.0,0.33611828088760376,0.0,0.10823479294776917,0.0,1.1541918516159058,0.0,1.5985449254512787,0.0,0.4443530738353729,0.0,0.33611828088760376,0.0,0.10823479294776917,0.0,1.1541918516159058,0.0,108.56210992857814,0.0,1.0,SG,ok,
0.001,0.1,0.01,0.001,1.0,1.0,0,1,0.4403570592403412,0.0,0.34578001499176025,0.0,0.09457703679800034,0.0,1.1572368144989014,0.0,1.5975938737392426,0.0,0.4403570592403412,0.0,0.34578001499176025,0.0,0.09457703679800034,0.0,1.1572368144989014,0.0,1.5975938737392426,0.0,0.4403570592403412,0.0,0.34578001499176025,0.0,0.09457703679800034,0.0,1.1572368144989014,0.0,110.46033357735723,0.0,1.0,SG,ok,
0.001,0.1,0.01,0.01,1.0,1.0,0,1,0.4403570592403412,0.0,0.34578001499176025,0.0,0.09457703679800034,0.0,1.1572368144989014,0.0,1.5975938737392426,0.0,0.4403570592403412,0.0,0.34578001499176025,0.0,0.09457703679800034,0.0,1.1572368144989014,0.0,1.5975938737392426,0.0,0.4403570592403412,0.0,0.34578001499176025,0.0,0.09457703679800034,0.0,1.1572368144989014,0.0,110.13953372603282,0.0,1.0,SG,ok,
0.001,0.1,0.01,0.1,1.0,1.0,0,1,0.4403570592403412,0.0,0.34578001499176025,0.0,0.09457703679800034,0.0,1.1572368144989014,0.0,1.5975938737392426,0.0,0.4403570592403412,0.0,0.34578001499176025,0.0,0.09457703679800034,0.0,1.1572368144989014,0.0,1.5975938737392426,0.0,0.4403570592403412,0.0,0.34578001499176025,0.0,0.09457703679800034,0.0,1.1572368144989014,0.0,109.09630990540609,0.0,1.0,SG,ok,
0.001,0.0001,0.001,0.001,1.0,1.0,0,1,0.4639403223991394,0.0,0.3494836688041687,0.0,0.1144566610455513,0.0,1.1764143705368042,0.0,1.6403546929359436,0.0,0.4639403223991394,0.0,0.3494836688041687,0.0,0.1144566610455513,0.0,1.1764143705368042,0.0,1.6403546929359436,0.0,0.4639403223991394,0.0,0.3494836688041687,0.0,0.1144566610455513,0.0,1.1764143705368042,0.0,82.5725382110104,0.0,1.0,SG,ok,
0.001,0.0001,0.001,0.1,1.0,1.0,0,1,0.4639403223991394,0.0,0.3494836688041687,0.0,0.1144566610455513,0.0,1.1764143705368042,0.0,1.6403546929359436,0.0,0.4639403223991394,0.0,0.3494836688041687,0.0,0.1144566610455513,0.0,1.1764143705368042,0.0,1.6403546929359436,0.0,0.4639403223991394,0.0,0.3494836688041687,0.0,0.1144566610455513,0.0,1.1764143705368042,0.0,83.14956620987505,0.0,1.0,SG,ok,
0.001,0.0001,0.001,0.01,1.0,1.0,0,1,0.4639403223991394,0.0,0.3494836688041687,0.0,0.1144566610455513,0.0,1.1764143705368042,0.0,1.6403546929359436,0.0,0.4639403223991394,0.0,0.3494836688041687,0.0,0.1144566610455513,0.0,1.1764143705368042,0.0,1.6403546929359436,0.0,0.4639403223991394,0.0,0.3494836688041687,0.0,0.1144566610455513,0.0,1.1764143705368042,0.0,85.56265540095046,0.0,1.0,SG,ok,
0.001,0.001,0.001,0.001,1.0,1.0,0,1,0.4639459550380707,0.0,0.3494845926761627,0.0,0.11446135491132736,0.0,1.1764304637908936,0.0,1.6403764188289642,0.0,0.4639459550380707,0.0,0.3494845926761627,0.0,0.11446135491132736,0.0,1.1764304637908936,0.0,1.6403764188289642,0.0,0.4639459550380707,0.0,0.3494845926761627,0.0,0.11446135491132736,0.0,1.1764304637908936,0.0,86.22283756220713,0.0,1.0,SG,ok,
0.001,0.001,0.001,0.01,1.0,1.0,0,1,0.4639459550380707,0.0,0.3494845926761627,0.0,0.11446135491132736,0.0,1.1764304637908936,0.0,1.6403764188289642,0.0,0.4639459550380707,0.0,0.3494845926761627,0.0,0.11446135491132736,0.0,1.1764304637908936,0.0,1.6403764188289642,0.0,0.4639459550380707,0.0,0.3494845926761627,0.0,0.11446135491132736,0.0,1.1764304637908936,0.0,89.39707633899525,0.0,1.0,SG,ok,
0.001,0.001,0.001,0.1,1.0,1.0,0,1,0.4639459550380707,0.0,0.3494845926761627,0.0,0.11446135491132736,0.0,1.1764304637908936,0.0,1.6403764188289642,0.0,0.4639459550380707,0.0,0.3494845926761627,0.0,0.11446135491132736,0.0,1.1764304637908936,0.0,1.6403764188289642,0.0,0.4639459550380707,0.0,0.3494845926761627,0.0,0.11446135491132736,0.0,1.1764304637908936,0.0,89.77673271670938,0.0,1.0,SG,ok,
